longitude,latitude,yrbuilt,stories code,TLA,Wall code,#beds,#baths,#halfbaths,frontage,garage type code,garage sqft,#rooms,lotsize,sale date yymmdd,sold93,sold94,sold95,sold96,sold97,sold98,price
-83.631978,41.586351,1956,1,912,6,3,1,1,60,3,625,6,8600,951010,0,0,1,0,0,0,87000
-83.61053,41.707755,1953,1,1056,3,3,1,0,60,0,0,5,7500,970617,0,0,0,0,1,0,55500
-83.494518,41.644813,1925,1,560,6,2,1,0,40,3,280,4,4800,960417,0,0,0,1,0,0,25700
-83.613159,41.689467,1941,5,1758,3,3,1,1,43,3,280,7,4700,961031,0,0,0,1,0,0,99900
-83.574885,41.701246,1946,3,1312,6,3,1,0,46,0,0,6,3800,940615,0,1,0,0,0,0,44000
-83.496103,41.718671,1965,5,1644,4,5,1,1,35,0,0,8,9300,950406,0,0,1,0,0,0,75000
-83.552237,41.639195,1877,1,1224,6,2,1,0,25,3,360,5,3800,970602,0,0,0,0,1,0,7000
-83.556267,41.712871,1950,1,725,6,2,1,0,47,3,352,4,5700,960625,0,0,0,1,0,0,50900
-83.600992,41.658716,1922,5,1464,6,4,1,0,40,3,648,9,4500,930913,1,0,0,0,0,0,37800
-83.545285,41.713514,1948,1,696,3,2,1,0,40,0,0,4,4500,960809,0,0,0,1,0,0,36300
-83.604534,41.728051,1963,1,1107,7,3,1,1,50,2,276,5,6000,970924,0,0,0,0,1,0,78000
-83.669726,41.643431,1970,3,1080,6,3,1,0,50,2,288,5,7000,950424,0,0,1,0,0,0,48000
-83.558985,41.700603,1929,5,1215,3,3,1,0,38,3,432,6,4600,940509,0,1,0,0,0,0,58900
-83.713663,41.626271,1957,1,1232,6,2,1,0,72,2,720,4,19600,930513,1,0,0,0,0,0,56900
-83.709597,41.642407,1948,1,1271,7,3,1,0,55,2,506,6,10700,970728,0,0,0,0,1,0,25000
-83.610303,41.615113,1955,5,2610,6,4,2,0,65,4,216,9,7800,960531,0,0,0,1,0,0,82000
-83.624576,41.598603,1959,1,1421,6,3,1,0,66,2,252,6,8400,960730,0,0,0,1,0,0,72500
-83.592898,41.650271,1912,4,1051,7,2,1,0,30,3,440,5,3600,961125,0,0,0,1,0,0,15500
-83.504379,41.642117,1916,4,1123,6,3,1,0,31,3,440,6,3900,980715,0,0,0,0,0,1,37750
-83.706005,41.597438,1989,5,2645,7,4,2,1,57,2,484,8,16400,940829,0,1,0,0,0,0,175450
-83.694406,41.600859,1981,2,1508,7,3,1,1,85,2,480,7,10400,940601,0,1,0,0,0,0,95500
-83.680584,41.642545,1929,1,1115,3,3,1,0,50,3,576,6,11000,960607,0,0,0,1,0,0,49500
-83.629419,41.707961,1966,1,1224,3,3,1,1,50,3,484,7,6000,971028,0,0,0,0,1,0,85000
-83.698652,41.554071,1951,1,1104,6,3,1,0,137,3,884,5,38332,960618,0,0,0,1,0,0,91000
-83.598073,41.684783,1941,4,1445,6,3,1,1,56,2,396,6,6400,951030,0,0,1,0,0,0,72000
-83.697829,41.599473,1978,5,1792,7,4,1,1,75,2,440,8,9000,930607,1,0,0,0,0,0,105000
-83.550774,41.681041,1896,5,1650,6,3,1,0,35,0,0,6,2800,930401,1,0,0,0,0,0,18300
-83.696784,41.593065,1979,1,1512,7,3,2,0,70,2,484,6,9100,980406,0,0,0,0,0,1,120000
-83.608996,41.600182,1925,5,1406,6,3,1,0,50,3,440,6,7400,960927,0,0,0,1,0,0,92000
-83.472194,41.718668,1917,4,1210,6,3,1,0,40,3,484,6,6400,930331,1,0,0,0,0,0,40000
-83.477717,41.713991,1940,1,1210,3,2,1,0,40,3,280,5,5300,980615,0,0,0,0,0,1,60000
-83.670515,41.662556,1953,1,1733,7,2,1,1,100,2,488,5,51800,930406,1,0,0,0,0,0,90000
-83.4857,41.702492,1957,1,1277,4,3,1,0,50,3,440,5,6000,940406,0,1,0,0,0,0,65000
-83.50472,41.673053,1907,5,2309,6,4,2,0,68,0,0,10,8160,930917,1,0,0,0,0,0,12000
-83.5971,41.685995,1940,1,885,3,2,1,0,40,3,240,5,4800,971119,0,0,0,0,1,0,60500
-83.506689,41.620626,1895,1,958,6,2,1,0,100,3,672,5,92800,940208,0,1,0,0,0,0,23000
-83.600419,41.685248,1947,5,1210,7,3,1,0,40,2,210,6,5100,931221,1,0,0,0,0,0,65500
-83.599708,41.647098,1947,1,1242,6,2,1,0,62,3,308,4,6100,950815,0,0,1,0,0,0,45000
-83.555535,41.71301,1950,1,775,6,2,1,0,49,3,352,4,6900,970708,0,0,0,0,1,0,41000
-83.632734,41.586454,1957,1,912,7,3,1,0,60,3,352,5,8600,980604,0,0,0,0,0,1,85500
-83.56226,41.702422,1928,5,1260,6,4,1,0,40,3,484,8,5600,970508,0,0,0,0,1,0,78000
-83.58219,41.660956,1919,4,960,3,3,1,0,30,0,0,6,3900,980515,0,0,0,0,0,1,7000
-83.493891,41.681393,1915,4,982,6,3,1,0,40,0,0,6,6200,931124,1,0,0,0,0,0,15000
-83.63844,41.649209,1953,1,1547,6,4,1,0,67,2,416,6,9200,980120,0,0,0,0,0,1,56000
-83.467274,41.625987,1958,1,1770,4,2,1,1,109,2,264,4,25000,940506,0,1,0,0,0,0,98000
-83.652675,41.610928,1958,3,2132,7,3,1,1,85,2,500,6,12500,930205,1,0,0,0,0,0,115000
-83.674261,41.649761,1918,4,1241,3,3,1,1,75,3,437,6,19900,930810,1,0,0,0,0,0,70000
-83.659704,41.700552,1950,1,1481,7,2,1,0,120,2,480,5,14200,970624,0,0,0,0,1,0,71500
-83.596602,41.688808,1940,1,735,3,2,1,0,65,3,660,4,13000,970611,0,0,0,0,1,0,69500
-83.487257,41.724077,1976,1,1120,3,3,1,1,65,2,308,7,7800,970821,0,0,0,0,1,0,72500
-83.596422,41.648312,1957,1,812,4,2,1,0,45,3,528,4,7100,980413,0,0,0,0,0,1,45000
-83.613772,41.68864,1931,4,1354,4,3,1,1,40,3,396,6,5600,930913,1,0,0,0,0,0,85000
-83.586193,41.69518,1955,5,1122,6,3,1,0,35,3,216,6,3600,930226,1,0,0,0,0,0,44500
-83.461579,41.729586,1959,1,1015,4,3,1,0,52,3,352,5,5434,950719,0,0,1,0,0,0,52000
-83.501846,41.646628,1925,1,800,6,2,1,0,30,3,324,5,3400,980716,0,0,0,0,0,1,20000
-83.603075,41.689205,1926,5,1209,6,3,1,0,40,3,216,6,4800,950509,0,0,1,0,0,0,63900
-83.632244,41.68216,1954,1,1608,6,3,1,0,80,2,240,6,11000,980520,0,0,0,0,0,1,90000
-83.729774,41.701559,1988,5,2634,7,4,2,1,87,2,552,8,15100,940817,0,1,0,0,0,0,223500
-83.680483,41.595481,1966,5,2226,4,3,2,1,90,2,529,7,12300,940201,0,1,0,0,0,0,144000
-83.490055,41.718759,1961,1,1587,4,3,1,1,56,2,273,5,6700,951219,0,0,1,0,0,0,85500
-83.58114,41.634033,1887,1,914,6,2,1,0,29,3,288,6,3500,970116,0,0,0,0,1,0,15850
-83.565316,41.701917,1928,5,1326,6,3,1,0,40,3,400,6,4000,980102,0,0,0,0,0,1,44000
-83.701977,41.688704,1970,5,2488,7,3,2,1,70,2,440,7,10900,940721,0,1,0,0,0,0,141000
-83.639814,41.71703,1959,1,912,6,2,1,0,90,2,420,4,10700,980727,0,0,0,0,0,1,75000
-83.470554,41.653048,1956,1,728,3,2,1,0,55,3,440,4,7000,971124,0,0,0,0,1,0,45000
-83.653444,41.692905,1965,5,2749,4,5,2,1,112,2,650,10,15700,960716,0,0,0,1,0,0,185000
-83.634335,41.591614,1957,1,1536,7,3,1,1,90,2,480,6,12700,960301,0,0,0,1,0,0,100000
-83.625893,41.723428,1949,1,1652,4,3,2,0,165,2,562,6,21450,930601,1,0,0,0,0,0,76000
-83.696904,41.631873,1969,2,1976,3,3,1,1,70,2,576,6,8300,961226,0,0,0,1,0,0,82500
-83.456373,41.729356,1958,1,1025,7,2,1,0,43,0,0,5,4300,980120,0,0,0,0,0,1,57500
-83.530071,41.6675,1897,1,804,6,2,1,0,42,0,0,4,4200,950419,0,0,1,0,0,0,7000
-83.586303,41.645875,1887,1,1434,6,3,1,0,40,0,0,6,8400,950418,0,0,1,0,0,0,12000
-83.558886,41.642638,1902,5,1397,6,3,1,1,30,3,396,7,3200,980827,0,0,0,0,0,1,14500
-83.598684,41.67119,1927,5,1648,6,3,1,1,40,3,324,7,4800,930802,1,0,0,0,0,0,76500
-83.513859,41.652422,1924,1,886,6,2,1,0,36,3,216,5,3600,971231,0,0,0,0,1,0,32000
-83.647011,41.722171,1920,1,792,6,2,1,0,60,3,216,5,12000,980428,0,0,0,0,0,1,55000
-83.581268,41.66093,1914,4,936,6,2,1,0,35,3,280,5,3500,970218,0,0,0,0,1,0,20000
-83.708236,41.527724,1989,5,3259,7,3,2,1,170,2,640,6,45000,950522,0,0,1,0,0,0,440000
-83.678567,41.663342,1968,5,1750,3,4,2,1,65,2,460,8,11800,980803,0,0,0,0,0,1,120000
-83.631755,41.613915,1960,1,1878,4,3,1,1,100,2,506,7,12500,980401,0,0,0,0,0,1,124500
-83.605196,41.687537,1930,5,1308,3,3,1,1,40,3,500,6,4800,960904,0,0,0,1,0,0,55000
-83.629166,41.585213,1955,1,1154,4,3,1,0,120,3,280,5,12600,951122,0,0,1,0,0,0,62000
-83.625086,41.646614,1950,1,950,6,2,1,0,40,3,280,5,5200,931112,1,0,0,0,0,0,47500
-83.597313,41.64719,1953,1,1170,4,3,1,0,50,3,440,5,6100,970401,0,0,0,0,1,0,57100
-83.678649,41.662372,1972,1,1908,7,3,1,1,91,2,484,7,11700,971218,0,0,0,0,1,0,140000
-83.601933,41.725183,1960,1,1053,4,3,1,1,55,3,609,5,11900,970716,0,0,0,0,1,0,80000
-83.758404,41.629145,1994,5,2706,7,3,2,1,85,2,666,7,15862,980731,0,0,0,0,0,1,282500
-83.640966,41.707906,1963,1,1496,4,3,1,1,82,2,484,6,9800,940131,0,1,0,0,0,0,108500
-83.618192,41.694744,1960,5,1464,4,3,1,1,50,3,484,6,6900,931006,1,0,0,0,0,0,102000
-83.574053,41.671083,1904,1,720,6,3,1,0,30,3,484,6,3600,970527,0,0,0,0,1,0,8000
-83.672639,41.658426,1927,1,888,6,2,1,0,42,3,400,5,7400,960812,0,0,0,1,0,0,25300
-83.586899,41.679334,1920,4,1662,6,4,1,1,40,3,360,8,4000,950117,0,0,1,0,0,0,35163
-83.407682,41.682645,1950,1,1135,6,2,1,0,60,3,864,6,12900,960102,0,0,0,1,0,0,35500
-83.526986,41.661394,1897,4,1752,6,4,1,0,48,0,0,7,3400,961022,0,0,0,1,0,0,13200
-83.718005,41.605537,1993,5,2095,7,3,2,1,86,2,462,6,12040,940307,0,1,0,0,0,0,163000
-83.530426,41.641696,1919,4,955,6,2,1,0,30,3,320,5,3500,980305,0,0,0,0,0,1,21000
-83.567115,41.696725,1934,4,958,7,2,1,0,38,3,308,5,5600,980422,0,0,0,0,0,1,61000
-83.55775,41.684851,1912,4,1364,6,3,1,0,40,3,858,6,5400,961107,0,0,0,1,0,0,15000
-83.521897,41.632266,1912,1,715,6,2,1,0,30,0,0,5,3800,950908,0,0,1,0,0,0,12000
-83.489007,41.724056,1973,1,892,4,3,1,0,65,2,420,6,7800,950911,0,0,1,0,0,0,80000
-83.568334,41.654931,1892,4,1555,6,3,1,0,30,3,324,6,3800,930708,1,0,0,0,0,0,8000
-83.52715,41.662044,1996,1,1080,3,3,1,1,50,3,528,5,7500,961007,0,0,0,1,0,0,47683
-83.54318,41.679235,1897,1,756,6,3,1,0,30,3,360,6,3600,941101,0,1,0,0,0,0,16800
-83.711023,41.633416,1997,5,1422,3,3,2,1,75,2,400,6,12000,970505,0,0,0,0,1,0,23900
-83.486462,41.642771,1949,4,1308,6,2,1,1,52,2,400,5,6800,960404,0,0,0,1,0,0,87014
-83.583031,41.721903,1948,1,796,7,2,1,0,40,3,308,6,4300,971114,0,0,0,0,1,0,39000
-83.450319,41.631871,1995,5,2408,6,4,2,1,80,2,576,8,10852,950714,0,0,1,0,0,0,129300
-83.587973,41.61498,1917,5,2159,6,4,1,0,108,2,170,8,5900,980202,0,0,0,0,0,1,94000
-83.525155,41.620857,1905,4,1327,6,4,1,0,35,3,288,7,4200,930615,1,0,0,0,0,0,15000
-83.467889,41.646707,1972,1,1392,4,3,1,1,80,2,550,6,9800,960429,0,0,0,1,0,0,85000
-83.591137,41.628001,1952,1,1102,6,2,1,0,35,2,408,5,3900,931027,1,0,0,0,0,0,57000
-83.489985,41.619108,1950,4,1260,3,4,1,1,60,3,320,6,9000,980202,0,0,0,0,0,1,48800
-83.615551,41.690657,1940,1,1405,3,2,1,0,40,3,216,7,5400,940920,0,1,0,0,0,0,72000
-83.57759,41.697234,1928,5,1208,3,3,1,0,40,3,360,6,4600,960816,0,0,0,1,0,0,65600
-83.676591,41.658448,1976,1,1075,4,3,1,0,40,3,352,5,4500,950627,0,0,1,0,0,0,52000
-83.578214,41.687589,1924,5,1183,3,3,1,0,32,3,216,6,3600,980116,0,0,0,0,0,1,57000
-83.500367,41.660021,1902,1,1254,3,2,1,0,30,3,400,4,3600,970604,0,0,0,0,1,0,28500
-83.673216,41.718141,1941,4,1120,3,2,1,0,50,3,280,5,8700,940817,0,1,0,0,0,0,60000
-83.511137,41.626336,1917,1,748,7,2,1,0,30,3,308,5,3600,961120,0,0,0,1,0,0,10000
-83.703645,41.668585,1994,1,2040,7,3,2,0,75,2,504,6,14600,960829,0,0,0,1,0,0,167000
-83.559776,41.704739,1949,5,1104,4,3,1,0,48,3,528,6,5700,970529,0,0,0,0,1,0,55600
-83.522513,41.635194,1887,1,1000,6,2,1,0,34,0,0,5,4400,951206,0,0,1,0,0,0,15000
-83.614229,41.669796,1936,4,1461,7,3,1,1,40,3,380,7,5600,951004,0,0,1,0,0,0,104000
-83.631807,41.647498,1973,2,1484,7,4,1,1,27,2,504,6,6400,931020,1,0,0,0,0,0,49900
-83.571999,41.685969,1923,4,1134,3,3,1,0,28,3,280,6,4500,970623,0,0,0,0,1,0,37000
-83.48691,41.703521,1957,3,1532,6,3,2,0,61,3,528,6,6400,960430,0,0,0,1,0,0,83000
-83.693295,41.593838,1977,5,2633,7,4,2,0,70,2,576,8,9200,980723,0,0,0,0,0,1,125000
-83.472652,41.643219,1963,1,1100,4,3,1,0,60,2,308,5,8200,950703,0,0,1,0,0,0,79500
-83.604234,41.698954,1954,1,946,4,2,1,0,49,0,0,4,3000,940103,0,1,0,0,0,0,45000
-83.612707,41.687749,1941,5,1306,7,3,1,0,40,3,240,6,4300,980701,0,0,0,0,0,1,109000
-83.719432,41.603675,1996,1,2446,7,3,2,0,100,2,508,7,14000,961231,0,0,0,1,0,0,218000
-83.56295,41.694815,1920,5,1325,6,3,1,0,40,3,360,6,6200,950718,0,0,1,0,0,0,39000
-83.547154,41.704662,1947,1,920,6,2,1,0,40,3,320,5,4800,940914,0,1,0,0,0,0,50000
-83.648694,41.561991,1953,1,1705,4,4,2,0,50,2,506,8,7000,950501,0,0,1,0,0,0,106000
-83.611779,41.607513,1954,1,1006,3,3,1,0,50,3,352,5,8400,941028,0,1,0,0,0,0,64400
-83.625749,41.713881,1947,1,1232,6,3,1,0,60,3,384,7,12000,940613,0,1,0,0,0,0,42000
-83.348779,41.675256,1928,4,1197,6,3,1,0,135,3,360,6,49700,930816,1,0,0,0,0,0,50000
-83.562891,41.715154,1967,5,1540,4,4,1,1,50,2,299,7,10000,970312,0,0,0,0,1,0,112500
-83.579719,41.690484,1928,5,1276,6,3,1,0,33,0,0,6,3700,930413,1,0,0,0,0,0,38500
-83.524862,41.663087,1897,4,1998,7,3,1,0,29,3,400,7,3100,980223,0,0,0,0,0,1,12000
-83.574994,41.634267,1905,4,1201,6,3,1,0,33,3,616,7,3700,951116,0,0,1,0,0,0,33900
-83.464171,41.643473,1921,4,1696,3,4,1,1,66,3,400,7,41600,970110,0,0,0,0,1,0,68000
-83.597926,41.71823,1955,1,981,7,3,1,0,89,2,483,5,14500,961126,0,0,0,1,0,0,86000
-83.587391,41.651996,1912,4,1188,6,3,1,0,30,3,266,6,3500,940214,0,1,0,0,0,0,9050
-83.676703,41.66119,1955,1,960,6,3,1,0,40,3,504,6,4500,971014,0,0,0,0,1,0,63000
-83.58072,41.689125,1938,1,726,3,2,1,0,39,3,216,4,5500,971201,0,0,0,0,1,0,41000
-83.720168,41.532545,1994,5,2509,7,4,2,1,77,2,507,7,12574,940728,0,1,0,0,0,0,185000
-83.473105,41.720379,1969,1,1056,3,3,1,0,33,0,0,5,3400,960711,0,0,0,1,0,0,30000
-83.481112,41.717676,1948,1,576,6,1,1,0,40,0,0,3,4100,941223,0,1,0,0,0,0,30000
-83.458588,41.728614,1958,1,925,6,3,1,0,43,3,280,5,4300,980612,0,0,0,0,0,1,59000
-83.60972,41.693588,1946,1,1257,6,2,1,0,80,2,420,5,9600,960329,0,0,0,1,0,0,72500
-83.542391,41.67614,1902,1,1390,6,4,1,0,30,0,0,7,3600,931029,1,0,0,0,0,0,24000
-83.624882,41.685726,1956,1,1522,6,3,1,1,30,0,0,7,15400,940412,0,1,0,0,0,0,60500
-83.618585,41.690964,1949,5,1630,6,4,1,1,40,2,210,7,4900,950512,0,0,1,0,0,0,68000
-83.67111,41.69915,1974,5,3218,4,4,3,0,149,2,576,9,22400,970807,0,0,0,0,1,0,295000
-83.558468,41.635215,1882,4,1958,6,5,2,0,25,3,484,8,3300,970414,0,0,0,0,1,0,12000
-83.626998,41.645481,1988,5,1442,7,3,1,1,60,2,280,6,9200,940517,0,1,0,0,0,0,68000
-83.580158,41.695251,1946,5,1146,6,3,1,0,40,3,280,6,3800,950418,0,0,1,0,0,0,44000
-83.51346,41.633731,1917,5,1501,6,3,1,0,38,0,0,6,4500,980504,0,0,0,0,0,1,36900
-83.670811,41.649437,1927,1,1080,6,1,1,0,40,3,720,4,4800,950531,0,0,1,0,0,0,53000
-83.713569,41.580655,1997,5,5516,4,5,6,1,94,2,738,12,38924,961115,0,0,0,1,0,0,102600
-83.638237,41.700006,1958,4,1413,6,4,1,1,51,3,528,6,6100,940531,0,1,0,0,0,0,63000
-83.544209,41.680652,1897,4,1548,6,4,1,0,22,0,0,9,2800,980602,0,0,0,0,0,1,17500
-83.73977,41.629997,1993,5,2852,7,4,2,1,55,2,520,9,23916,931123,1,0,0,0,0,0,210000
-83.599983,41.651898,1915,4,957,6,2,1,0,30,3,400,5,3600,951222,0,0,1,0,0,0,24000
-83.651596,41.568062,1947,1,1040,6,3,2,0,52,3,352,7,6100,940906,0,1,0,0,0,0,67000
-83.474777,41.711726,1923,5,1256,6,3,1,1,50,3,216,6,7400,980925,0,0,0,0,0,1,77900
-83.635059,41.698514,1952,1,944,3,2,1,0,50,3,280,5,5600,961209,0,0,0,1,0,0,72500
-83.718893,41.697602,1989,5,3018,7,4,2,1,100,2,528,9,14400,980602,0,0,0,0,0,1,262000
-83.653932,41.63186,1979,2,1508,7,3,1,1,50,2,480,6,6400,970623,0,0,0,0,1,0,75400
-83.591659,41.620356,1942,1,668,6,2,1,0,40,3,320,4,4000,950509,0,0,1,0,0,0,30000
-83.535642,41.683033,1924,1,844,6,2,1,0,30,3,480,5,3800,930517,1,0,0,0,0,0,21000
-83.648273,41.561704,1946,5,2827,4,4,2,0,53,1,320,7,7400,980520,0,0,0,0,0,1,193000
-83.671835,41.702916,1973,4,2531,4,3,2,0,106,2,572,7,16500,930308,1,0,0,0,0,0,161000
-83.481789,41.646367,1963,1,1064,7,3,1,0,52,3,352,5,6200,950208,0,0,1,0,0,0,65000
-83.594873,41.630001,1907,4,1370,3,3,1,0,40,3,324,7,7400,930428,1,0,0,0,0,0,51000
-83.556971,41.702952,1929,1,1080,6,3,1,0,36,3,520,7,4200,930803,1,0,0,0,0,0,50000
-83.667972,41.720134,1927,1,774,3,2,1,0,60,3,400,4,7500,970602,0,0,0,0,1,0,51900
-83.513025,41.634836,1896,5,1072,6,3,1,0,50,3,504,7,6000,980818,0,0,0,0,0,1,46000
-83.615041,41.690539,1929,5,1581,6,3,1,1,57,3,420,8,7500,940725,0,1,0,0,0,0,87000
-83.647938,41.686547,1955,1,1560,4,3,1,1,100,2,483,6,11000,950802,0,0,1,0,0,0,100000
-83.549088,41.668723,1907,5,2291,6,4,1,0,50,0,0,8,10000,930702,1,0,0,0,0,0,21400
-83.625559,41.646202,1941,1,1440,6,3,1,0,60,3,400,6,7800,980220,0,0,0,0,0,1,53000
-83.57126,41.697881,1929,5,1256,6,3,1,0,42,3,216,6,5000,930309,1,0,0,0,0,0,59900
-83.578959,41.704657,1956,1,1232,6,3,1,0,60,0,0,6,7800,980908,0,0,0,0,0,1,65500
-83.557667,41.699067,1929,5,1211,6,3,1,0,40,3,308,6,5400,970725,0,0,0,0,1,0,47000
-83.570651,41.729606,1984,4,1530,7,3,2,0,37,3,460,6,11400,930317,1,0,0,0,0,0,68230
-83.633295,41.724037,1955,1,1705,6,3,1,0,78,0,0,7,11900,980128,0,0,0,0,0,1,75000
-83.587252,41.624211,1928,5,1392,6,3,1,0,23,3,484,6,2900,950103,0,0,1,0,0,0,37500
-83.607242,41.725758,1965,5,1528,4,3,1,1,57,2,336,6,6700,930714,1,0,0,0,0,0,93500
-83.566417,41.689673,1923,5,1654,6,3,1,0,45,3,216,6,5600,950628,0,0,1,0,0,0,55000
-83.712142,41.679689,1948,1,1435,6,3,1,0,140,3,440,7,29700,940415,0,1,0,0,0,0,86250
-83.468432,41.722043,1922,1,828,3,2,1,0,26,3,324,4,2600,950213,0,0,1,0,0,0,26500
-83.477949,41.731639,1972,3,1520,7,3,2,0,68,2,264,6,8200,980421,0,0,0,0,0,1,101000
-83.706061,41.597131,1989,5,2516,7,4,2,1,57,2,584,9,25900,970926,0,0,0,0,1,0,189250
-83.699605,41.593946,1974,1,2042,7,3,2,1,77,2,396,7,10500,961016,0,0,0,1,0,0,135000
-83.615306,41.607559,1953,1,1268,4,3,1,0,40,3,280,5,4400,931209,1,0,0,0,0,0,78500
-83.622655,41.648359,1942,1,1227,3,3,1,0,47,3,240,5,6300,941018,0,1,0,0,0,0,34000
-83.553914,41.711078,1988,1,960,6,3,1,0,50,3,540,5,6000,980619,0,0,0,0,0,1,62500
-83.512087,41.653636,1917,1,1152,7,2,1,0,40,0,0,5,2600,961018,0,0,0,1,0,0,30000
-83.70366,41.661576,1992,5,2440,7,4,2,1,80,2,528,8,13400,980102,0,0,0,0,0,1,181000
-83.781617,41.561433,1969,1,2288,7,3,2,1,301,2,704,7,208800,960729,0,0,0,1,0,0,174000
-83.67463,41.562902,1974,1,1440,7,3,1,1,65,0,0,6,13000,960802,0,0,0,1,0,0,83500
-83.682709,41.598562,1968,1,1916,7,3,2,0,53,2,538,6,28200,950728,0,0,1,0,0,0,152000
-83.720186,41.604845,1996,5,2152,7,4,2,1,86,2,525,8,12040,971031,0,0,0,0,1,0,173500
-83.544481,41.680134,1907,4,1387,3,3,1,0,30,3,440,7,3800,961223,0,0,0,1,0,0,40000
-83.569505,41.702319,1949,5,1447,3,3,2,0,39,3,400,7,5500,980901,0,0,0,0,0,1,86500
-83.623313,41.606671,1953,1,1142,4,3,1,0,75,2,392,5,9000,961104,0,0,0,1,0,0,84500
-83.65073,41.575618,1980,4,1922,7,4,2,0,60,2,400,7,7800,980318,0,0,0,0,0,1,122500
-83.585615,41.686509,1922,4,871,6,2,1,0,30,3,352,4,3700,930205,1,0,0,0,0,0,32400
-83.507898,41.646402,1916,1,1128,6,2,1,0,46,0,0,6,5800,961029,0,0,0,1,0,0,24000
-83.679766,41.599327,1976,4,3298,7,3,2,1,95,2,472,7,12800,980612,0,0,0,0,0,1,162500
-83.764166,41.604943,1917,1,776,6,2,1,0,200,3,280,4,43560,980629,0,0,0,0,0,1,75000
-83.799174,41.643793,1946,1,750,6,1,1,0,148,0,0,3,23653,951030,0,0,1,0,0,0,15000
-83.635332,41.574504,1949,1,720,6,2,1,0,51,3,308,4,6300,941019,0,1,0,0,0,0,72500
-83.581488,41.691311,1922,1,1244,3,3,1,0,37,3,308,6,5200,971210,0,0,0,0,1,0,40000
-83.568652,41.709826,1950,1,810,4,2,1,0,44,3,280,4,4800,980519,0,0,0,0,0,1,79900
-83.783436,41.652866,1947,1,720,2,2,1,0,99,0,0,4,127700,930607,1,0,0,0,0,0,27500
-83.872619,41.529223,1989,1,1722,3,4,2,0,165,3,672,7,49500,961002,0,0,0,1,0,0,120500
-83.480867,41.719501,1940,5,1127,3,3,1,0,35,3,308,6,3700,970902,0,0,0,0,1,0,67000
-83.729785,41.606798,1951,1,773,6,2,1,0,75,2,280,5,13100,950419,0,0,1,0,0,0,55000
-83.573816,41.688234,1919,5,1193,6,3,1,0,30,3,216,6,4000,941219,0,1,0,0,0,0,30500
-83.510773,41.644569,1907,1,1008,3,2,1,0,30,3,308,5,3800,960826,0,0,0,1,0,0,27700
-83.527409,41.67454,1902,1,720,6,2,1,0,30,0,0,5,3000,950731,0,0,1,0,0,0,5000
-83.858543,41.491171,1990,1,1572,6,3,2,0,81,2,484,6,62400,960430,0,0,0,1,0,0,144000
-83.511499,41.635241,1897,1,895,6,1,1,0,25,3,280,4,3000,940926,0,1,0,0,0,0,13289
-83.45429,41.629129,1996,1,1728,7,3,2,0,80,2,572,7,12800,970311,0,0,0,0,1,0,153900
-83.626341,41.580926,1960,1,1008,3,3,1,0,60,3,400,5,6300,960516,0,0,0,1,0,0,83000
-83.594554,41.652071,1907,4,1473,6,3,1,0,30,0,0,7,3600,950517,0,0,1,0,0,0,23000
-83.499521,41.702646,1975,2,1700,7,3,1,1,50,2,288,6,6100,930820,1,0,0,0,0,0,62000
-83.714598,41.663022,1986,5,2691,7,4,2,1,70,2,660,8,8900,970909,0,0,0,0,1,0,192000
-83.825011,41.589335,1940,1,922,3,2,1,0,65,3,240,4,11600,970416,0,0,0,0,1,0,50000
-83.474899,41.709992,1951,1,910,3,3,1,0,50,3,483,6,5500,970602,0,0,0,0,1,0,73000
-83.570469,41.69856,1945,5,1205,3,3,1,0,40,0,0,6,7800,980122,0,0,0,0,0,1,39000
-83.673344,41.651876,1936,1,1092,6,1,1,0,50,3,400,5,12000,960417,0,0,0,1,0,0,55000
-83.627288,41.620986,1942,1,756,4,2,1,0,60,2,318,4,8500,940103,0,1,0,0,0,0,49900
-83.636078,41.650389,1951,1,1252,6,3,1,0,61,4,250,5,7100,971007,0,0,0,0,1,0,60000
-83.620148,41.60764,1955,1,1296,4,2,1,0,40,3,352,4,4800,960603,0,0,0,1,0,0,79000
-83.655802,41.699169,1967,5,2281,4,4,2,1,80,2,420,8,12000,980406,0,0,0,0,0,1,162000
-83.626324,41.722396,1947,1,1609,1,3,1,0,90,2,504,6,12150,960909,0,0,0,1,0,0,79900
-83.635562,41.587461,1961,1,962,7,3,1,0,60,2,286,5,7500,941229,0,1,0,0,0,0,71500
-83.342664,41.673107,1936,1,1150,6,2,1,0,190,3,616,4,246900,930420,1,0,0,0,0,0,91000
-83.449131,41.640674,1988,1,1698,4,3,2,0,80,2,528,5,14900,980903,0,0,0,0,0,1,163500
-83.617973,41.666559,1927,4,2045,4,3,1,2,50,3,400,6,7500,941129,0,1,0,0,0,0,145000
-83.60243,41.673386,1946,1,1290,4,2,1,0,40,3,315,5,5200,980311,0,0,0,0,0,1,71000
-83.803486,41.537172,1966,5,2326,7,5,2,1,120,2,520,8,29000,940620,0,1,0,0,0,0,174900
-83.568636,41.703612,1919,5,1481,3,4,1,1,40,3,484,8,5400,970918,0,0,0,0,1,0,73500
-83.472737,41.655737,1972,3,1368,6,3,1,0,60,3,396,6,7800,950612,0,0,1,0,0,0,64000
-83.736135,41.60463,1954,1,1102,5,2,1,0,370,3,400,4,250300,940401,0,1,0,0,0,0,90000
